,label,left,top,width,height,HITId,AssignmentId,WorkerId,ca,no,tr,fr
1695,Object held in hand,111.0,22.0,1131.0,896.0,3KWGG5KP7M1QIZPQVHQ831WWB8NCMH,3W2LOLRXLFE2LXCZI48P23Z0PDORKP,A1L3AMVT1UIZPD,car,13,hodgepodge,73
1696,Object held in hand,118.0,88.0,979.0,339.0,3J9UN9O9K6RGNZOPG4KWS82EYPR0J4,3K3R2QNK8F2AKTLPI1C5H584LHWU9G,A35E8LAQ1R6I9X,car,13,hodgepodge,79
1697,Object held in hand,5.0,0.0,1299.0,390.0,3SR6AEG6X8SHTOPK0CSK8NGJXA6HYL,33F859I56ACO30U2GMJ2PWE4FAFBHQ,A23K0YTNUJ0GKR,car,13,hodgepodge,85
1698,Object held in hand,2.0,0.0,1408.0,444.0,3D7VY91L78W78UXKHHUDSHQETNNBM9,304SM51WA73DT98IRGV1TAL6OLUBS9,A3E7ZJB271LWC4,car,13,hodgepodge,91
1699,Object held in hand,2.0,0.0,1472.0,464.0,3GL25Y6856TELX0LMDMVHEH6CQ7MXP,3RYC5T2D77S3WO9FVWDXYKLZJM8RP2,A3E7ZJB271LWC4,car,13,hodgepodge,97
1700,Object held in hand,0.0,0.0,1308.0,440.0,3N5YJ55YYJ2872DSN49HALV8GVBANC,3NS0A6KXC876L2272UHNQE96RDHGZV,A15SJZQBR8I3B3,car,13,hodgepodge,103
1701,Object held in hand,86.0,321.0,1205.0,617.0,3KTZHH2OOLEO6WZDE5A31F0DLH28M7,3M0NZ3JDP5X855DNLYYWMHIH14B5ZA,A1I66SKK9RFQSA,car,13,hodgepodge,109
1702,Object held in hand,226.0,418.0,1110.0,403.0,39KV3A5D2B6N4D7ZOXEJZO3O2MGS7I,3Q5ZZ9ZEVSETL9C0C8YJ9XLD2VE58F,A2WPHVMLLEV5ZB,car,13,hodgepodge,115
1703,Object held in hand,276.0,581.0,836.0,346.0,3CVDZS289KZXLB90MJG9B7HZ8LDFMT,39N5ACM9HIMXSODT1FDB7ZL5D1C9P9,A177WHL80AVLKL,car,13,hodgepodge,121
1704,Object held in hand,184.0,422.0,1115.0,425.0,379OL9DBTVDOEI71204SV6IVEXY9YN,3WYP994K1BQ4JJ3WUV6I0GNFR5DY6N,A3SSR32EZYJ8QD,car,13,hodgepodge,127
1705,Object held in hand,210.0,243.0,1105.0,376.0,3RQVKZ7ZSNIUZEQ1UIZD86QK4SE27M,3VJ40NV2QMMYR3A6KL5D9ZHRX3OOTC,APV5E6BOHVUG6,car,13,hodgepodge,133
1706,Object held in hand,657.0,464.0,541.0,259.0,3HY86PZXQ1H8J8NFYMD59X8WY96E15,39DD6S19JTA81O6GWZRZQBOUEXCZE7,A1L3AMVT1UIZPD,car,14,hodgepodge,1
1707,Object held in hand,732.0,464.0,435.0,542.0,3HEADTGN3SRDEO8IR6HUFSEV223VRO,3TPWUS5F8D0PAVHXPL1X1JU9CJYWCO,A3E7ZJB271LWC4,car,14,hodgepodge,7
1708,Object held in hand,699.0,453.0,448.0,560.0,3YCT0L9ONP8C7YZM44V8VLPE21HNSK,3RU7GD8VPSSFX39SALD2OUQV5O0SP0,A1L5H5KX16J1LS,car,14,hodgepodge,13
1709,Object held in hand,759.0,464.0,649.0,536.0,3K8CQCU3LH05EFGVO959SASZ8EHNW3,3TUI152ZZFM03VBDXFD7SYTWKLX1Q6,A1L3AMVT1UIZPD,car,14,hodgepodge,19
1710,Object held in hand,821.0,777.0,702.0,303.0,3VI0PC2ZB1J2L0LXZT189I6B7QQOXA,33FBRBDW6SYEKULFRILRN3RNUCRC8L,A3E7ZJB271LWC4,car,14,hodgepodge,25
1711,Object held in hand,781.0,424.0,291.0,259.0,3D17ECOUPHU59A7I92W9Q64Z7KB13W,336YQZE83ZD86YE46982EFM8MZCM5R,A177149MJHLHUO,car,14,hodgepodge,31
1712,Object held in hand,1308.0,874.0,468.0,206.0,3ECKRY5B2TVHU9A92GCOM6Q03HRIZ8,3XCC1ODXDPAOW0AUV9SMYPB9OJLRQM,A3E7ZJB271LWC4,car,14,hodgepodge,37
1713,Object held in hand,1341.0,365.0,579.0,511.0,3L4YG5VWAQRXJXPRIKMG4HRKNU5DDY,32Q90QCQ1WKDCT7UWYOP3W0HANLKEQ,A3SSR32EZYJ8QD,car,14,hodgepodge,43
1714,Object held in hand,762.0,669.0,358.0,216.0,31N9JPQXJSHNHPL6TAJ9R7ICTQ3NH2,3R6BYFZZPBBB276XQSNKB8TJIYVFXA,A313LDOJS2HB5G,car,14,hodgepodge,49
1715,Object held in hand,753.0,742.0,429.0,338.0,3ZXNP4Z3AUK000C94OHIN2PTAS8L7X,3TPZPLC3M4BBDMODK6C1GMIJD9MP3S,A23K0YTNUJ0GKR,car,14,hodgepodge,55
1716,Object held in hand,1006.0,1025.0,218.0,55.0,36KM3FWE4UBN34NNFVVZPIX57UX073,3N2BF7Y2VUTKMRYZ7B9B3CPYR9PMHW,A23K0YTNUJ0GKR,car,14,hodgepodge,61
1717,Object held in hand,991.0,613.0,470.0,467.0,3UQVX1UPGVGGH3QH9JE4TRGXWEA02M,3DUZQ9U6SQNS2N6OWXM1UMFDRDDVS2,A2WPHVMLLEV5ZB,car,14,hodgepodge,67
1718,Object held in hand,948.0,709.0,625.0,371.0,34F34TZU8ZYNJ9R3VROABWVTVNEJ2A,3N8OEVH1FVPIEB5YO4JEFPB4YV5OOO,A3E7ZJB271LWC4,car,14,hodgepodge,73
1719,Object held in hand,1583.0,537.0,337.0,350.0,3RWO3EJEMK8CGZC570TG3970CGA1PF,3HUTX6F6VYM474GT16LH8C81XQRO20,A2C7EYRPWL8B3L,car,14,hodgepodge,79
1720,Object held in hand,883.0,560.0,372.0,279.0,3Z3R5YC0Q6M1Y6ZKVGHLXLCR2TDFTY,39N5ACM9HIMXSODT1FDB7ZL5D1SP95,A18R8GG33EVI6C,car,14,hodgepodge,85
1721,Object held in hand,617.0,703.0,806.0,377.0,389A2A305RHTFLIJ6C3A54PJ85K0CS,3ZQIG0FLQIFL94NXG2W2RBIYXPVWV2,A2WPHVMLLEV5ZB,car,14,hodgepodge,91
1722,Object held in hand,1492.0,991.0,305.0,89.0,3GS542CVKYMQCUXHRYZVK9K2JSR954,3WMOAN2SRFWVMAEJO15FVS574DONVZ,A2WPHVMLLEV5ZB,car,14,hodgepodge,97
1723,Object held in hand,951.0,751.0,442.0,329.0,3TL87MO8DPODFTRFM7FUBU2A8GPFLT,3BWI6RSP7K8PHE0AD4ZGZRVV44V7EJ,A3GJ43NLKYZ7O,car,14,hodgepodge,103
1724,Object held in hand,779.0,723.0,567.0,357.0,3HXCEECSRPS3K9PE6YYR8UKOT0LYZQ,3SKEMFQBZ74W3SX3JV2PBM4VZLQ8KK,A177149MJHLHUO,car,14,hodgepodge,109
1725,Object held in hand,823.0,823.0,356.0,257.0,3P4C70TRNUGJTTNAXRLCTF2M9VPLGY,3634BBTX0STECCH2R6NJ8Y64ULLIF7,A3KQEFX15OV461,car,14,hodgepodge,115
1726,Object held in hand,1450.0,622.0,466.0,454.0,3IKDQS3DRHZ4MGZZA2SGB8PFUZ4CI2,3TMFV4NEPCDNYSRK89LSZXYQMSC8WT,AKM6A2R4THEII,car,14,hodgepodge,121
1727,Object held in hand,1210.0,197.0,545.0,338.0,366FYU4PUJOAP9916WJNEC4V7F1KE9,3GNA64GUZI3ZRDCWY2FJVO6DW0D5Q1,A3760PCQD2MPIO,car,14,hodgepodge,127
1728,Object held in hand,730.0,719.0,570.0,261.0,386659BNUOG9SI8LQFEQO86S48W015,3T3IWE1XGAM1CFNMZYXHY4CRC4EQTU,A2C7EYRPWL8B3L,car,14,hodgepodge,133
1729,Object held in hand,613.0,447.0,525.0,265.0,3W1K7D6QTEG771W3W6K70JMN8R7ZBG,30X31N5D67P8AZ3QL2V5YZ1063KSA6,A1L3AMVT1UIZPD,car,15,hodgepodge,1
1730,Object held in hand,628.0,415.0,479.0,268.0,3QGHA0EA1MZ3D6RYLJ001FS5RP0WBK,3JRJSWSMQLK7GVZNBSWQMAJFZ25E3H,A1DRCYCS1YAPTR,car,15,hodgepodge,7
1731,Object held in hand,717.0,351.0,341.0,456.0,3K3G488TS57W4TE380AH64ARTSZ5QQ,3UXUOQ9OKIWMR1JYXZXU3854JP17AS,A18R8GG33EVI6C,car,15,hodgepodge,13
1732,Object held in hand,669.0,336.0,371.0,431.0,3RKHNXPHHZVRE56NWWYSIUQYT3XUK2,32ZKVD547JM99SN311U0L2DUW5N3B1,A3E7ZJB271LWC4,car,15,hodgepodge,19
1733,Object held in hand,682.0,269.0,523.0,328.0,3AFT28WXMI15V5W2071768JWJDNIO5,3EJPLAJKEQF4O9D1QH81ENWHXZPZ6N,A1L3AMVT1UIZPD,car,15,hodgepodge,25
1734,Object held in hand,697.0,126.0,492.0,380.0,3SBNLSTU7X40MYUNA2BDV9ANBCIZDM,37M28K1J0UCFBWK0Y8MR6YADAK4AJ5,A2Q3C8CCWOU009,car,15,hodgepodge,31
1735,Object held in hand,819.0,2.0,317.0,613.0,30U1YOGZHDV3LM89FAH5ZGDKOXFSD7,3IKZ72A5B8F6QDSTOM0BD62LGK8NFL,A1L3AMVT1UIZPD,car,15,hodgepodge,37
1736,Object held in hand,864.0,145.0,359.0,443.0,3X0EMNLXFSOS2BS3EED5AXEG1KEVPV,3DR23U6WE9DCFCXHQ72H4NNDT1PET5,A3E7ZJB271LWC4,car,15,hodgepodge,43
1737,Object held in hand,810.0,374.0,431.0,230.0,3QE4DGPGCUANVLGPRZMV7Y0BN9UG40,32SCWG5HIL3AA5BV38AZNPU3N0D6P4,A3GJ43NLKYZ7O,car,15,hodgepodge,49
1738,Object held in hand,767.0,305.0,479.0,445.0,371Q3BEXEK86OND57S62Q8WNCFNZSB,3U088ZLJVOS5G3MHD58D6IS83TD0W9,A3SSR32EZYJ8QD,car,15,hodgepodge,55
1739,Object held in hand,902.0,210.0,432.0,639.0,3HJ1EVZS3RIT2F6Z7WBOWXMCBI73RW,3RXPCZQMQTA9Q6HZUJ8VYKPUEX01GL,A3SSR32EZYJ8QD,car,15,hodgepodge,61
1740,Object held in hand,876.0,250.0,288.0,418.0,3VGET1QS03YGBUO882OKWD698Z9W7Y,3TMSXRD2XAZ5NS7Z9OCDKNBI8MXW1O,A1L5H5KX16J1LS,car,15,hodgepodge,67
1741,Object held in hand,822.0,325.0,448.0,392.0,338GLSUI56A0J6M56GCVNGG50AZFS9,3XLBSAQ9Z8BNS9R69RDTK1WDSADZ7Q,A2WPHVMLLEV5ZB,car,15,hodgepodge,73
1742,Object held in hand,787.0,212.0,410.0,503.0,33KMQD9OGMD1LFN70UG84X7SF80777,3YMU66OBIR7KUH2DW8BGQ751VNZHG5,A2880Y23V0UITQ,car,15,hodgepodge,79
1743,Object held in hand,754.0,212.0,513.0,262.0,3XD2A6FGGQTRIWVS3UC3DKUUXC59SC,3X4JMASXCQ8DS0O6IECHJ4FNTTQB01,A3E7ZJB271LWC4,car,15,hodgepodge,85
1744,Object held in hand,732.0,290.0,506.0,351.0,3XQ4XW3OECBGICATILXO3XMGR6Q2S8,34QN5IT0T3QUQ2QZF2S7S2PMLNI084,A23K0YTNUJ0GKR,car,15,hodgepodge,91
1745,Object held in hand,777.0,255.0,421.0,576.0,3QE4DGPGCUANVLGPRZMV7Y0BN9QG4W,3KRVW3HTZRK9C0CFI5LA7QW00JLSM0,A18R8GG33EVI6C,car,15,hodgepodge,97
1746,Object held in hand,861.0,313.0,378.0,292.0,38G0E1M86P45UG0ZV0CZK31F918VUT,3JJVG1YBEFWCN7A7FKIT0ZBEA12B5N,A3E7ZJB271LWC4,car,15,hodgepodge,103
1747,Object held in hand,645.0,247.0,753.0,492.0,31HLTCK4COUMPYZ4BVNIGO0O0TPGVA,3GU1KF0O4M0GGHSQZZR7Y5GV10EPBW,A3E7ZJB271LWC4,car,15,hodgepodge,109
1748,Object held in hand,842.0,157.0,529.0,376.0,3W3RSPVVHVQ2YBO5HWATXU3DI37LU1,3WAKVUDHU0F66AXW34EL39HYQS37UE,A2WPHVMLLEV5ZB,car,15,hodgepodge,115
1749,Object held in hand,840.0,212.0,290.0,428.0,3FHTJGYT9QZ9KE28PJEJAWB6E5NPGX,3X66WABAJ0H509VEHNMEMD4RCHC3GD,A2PJBSDDN22XIX,car,15,hodgepodge,121
1750,Object held in hand,785.0,408.0,302.0,404.0,3URJ6VVYVSMBNYXNFIZ3C79DEVNO4X,3HWRJOOET91B0CK217XRUIRRRIHESM,AKM6A2R4THEII,car,15,hodgepodge,127
1751,Object held in hand,571.0,495.0,895.0,287.0,30EV7DWJUYU1WZ534T1GBWRTOWQ6Y9,33FBRBDW6SYEKULFRILRN3RNUCOC8I,A2Q3C8CCWOU009,car,16,hodgepodge,1
1752,Object held in hand,585.0,486.0,882.0,317.0,3PIOQ99R81LSMBRQT9Q8AM72NY6UNB,379J5II41SFOWZPCHY0QIWDWZOBELA,A2WPHVMLLEV5ZB,car,16,hodgepodge,7
1753,Object held in hand,655.0,428.0,823.0,375.0,3WGCNLZJLI73R29F2R2L3FQBYX3D19,3QIYRE09Y7GF0YYLHNLQO4YRFAQ1NZ,A23K0YTNUJ0GKR,car,16,hodgepodge,13
1754,Object held in hand,621.0,515.0,756.0,428.0,3NC6WP7WKKJV19P9GAWWOT5Q1QIWW0,3FTYUGLFSYK5248RTG9ZVPZEDMXD5F,A2880Y23V0UITQ,car,16,hodgepodge,19
1755,Object held in hand,604.0,506.0,751.0,520.0,3OWZNK3RZOOWXP2X7QSOIY44C3BU2G,3ZDAD0O1T5CLLCOYLCS9SC8K96NTXE,A1L3AMVT1UIZPD,car,16,hodgepodge,25
1756,Object held in hand,266.0,962.0,1316.0,118.0,3IVKZBIBK38KX2DB160VQ1SIGP8HS5,3GA6AFUKOSNJ05QP1T4W7DGSRIT3HI,A33B3AM8C7URCV,car,16,hodgepodge,31
1757,Object held in hand,611.0,471.0,800.0,378.0,336OE47KJ5JIMKP4Q0R02RMCUHGVWP,3LEP4MGT3KZ7RKP0UQ0CYBZ6NILBDG,A177149MJHLHUO,car,16,hodgepodge,37
1758,Object held in hand,549.0,475.0,733.0,496.0,3J9UN9O9K6RGNZOPG4KWS82EYPWJ0S,32EYX73OY48GOTHBCICR8Q8YR4NURQ,A3PRFA3M7OSCT5,car,16,hodgepodge,43
1759,Object held in hand,612.0,260.0,624.0,778.0,36D1BWBEIQ0DKHXOYO12RONAZH8M2G,3TMSXRD2XAZ5NS7Z9OCDKNBI8MR1WN,A2488KXHWJTJR7,car,16,hodgepodge,49
1760,Object held in hand,805.0,438.0,403.0,534.0,3DA79LNS6CU6IUJRBLGJWCNUZ373TC,37W3JXSD6A72DYI2LDJMYAMSF7CYWU,A13V95MSIU0JN3,car,16,hodgepodge,55
1761,Object held in hand,738.0,619.0,411.0,312.0,31D0ZWOD1DY5M6LLMY7JZ9ZV8230AU,3XLBSAQ9Z8BNS9R69RDTK1WDSABZ7O,A3RS7SJNTCY4OE,car,16,hodgepodge,61
1762,Object held in hand,835.0,234.0,607.0,673.0,3LXX8KJXQZ8CK43ZWDVUTFKT0NZO9R,37TRT2X24UQKU6PS4MMN19UJS2IBJU,A2Q3C8CCWOU009,car,16,hodgepodge,67
1763,Object held in hand,821.0,230.0,689.0,719.0,3WPCIUYH2D740MLO4AMV9L96QGRDTF,3EFE17QCRG4NKMB4R85XFLO4JXHHSB,A177149MJHLHUO,car,16,hodgepodge,73
1764,Object held in hand,694.0,314.0,680.0,549.0,3RTFSSG7UB5FQFDACWPUFIOA3JCWL5,31QNSG6A5VS88DQJ01DG7HZ9T0K876,A3SSR32EZYJ8QD,car,16,hodgepodge,79
1765,Object held in hand,666.0,325.0,824.0,615.0,3P888QFVY6TIC3KLDF6GFAAIAN2OQC,3UXUOQ9OKIWMR1JYXZXU3854JPTA7N,APV5E6BOHVUG6,car,16,hodgepodge,85
1766,Object held in hand,743.0,475.0,607.0,527.0,3J5XXLQDIPALVMNGGGGYXUBFWOK3VP,3X4JMASXCQ8DS0O6IECHJ4FNTT40B4,A3E7ZJB271LWC4,car,16,hodgepodge,91
1767,Object held in hand,691.0,539.0,627.0,313.0,3T2HW4QDVY6BBF6W68M3YFQCB9C9CB,3907X2AHF44MS4SUG6YWXCDR7UR2PX,A3S5AA4R3RIEEP,car,16,hodgepodge,97
1768,Object held in hand,497.0,531.0,766.0,237.0,37VHPF5VZF2BXANM1GGPYJV1R3WC8R,34Z02EIMIWCDOMINI032JYL9Z040TU,A3760PCQD2MPIO,car,16,hodgepodge,103
1769,Object held in hand,735.0,506.0,443.0,281.0,30P8I9JKPLKO91AKUZ4RCR9ZAKD5VJ,3C2NJ6JBKEGMPJGH0RL4TN8W7G92NM,A177149MJHLHUO,car,16,hodgepodge,109
1770,Object held in hand,530.0,615.0,729.0,396.0,37VHPF5VZF2BXANM1GGPYJV1R3UC8P,3MTMREQS4ZH1HGKZ5756VO4LCFNWAU,A3SSR32EZYJ8QD,car,16,hodgepodge,115
1771,Object held in hand,920.0,343.0,405.0,737.0,3QO7EE373RMYT9VC9A1U9QAJ3OMQBD,3I7DHKZYGRZ20OMNKM4PJP2ZPZQF55,A1H5Q9HRH4RPZU,car,16,hodgepodge,121
1772,Object held in hand,750.0,442.0,741.0,504.0,31KPKEKW5DCA5GQDSC7FUKJ1QKOB00,3PXX5PX6L1X9TDMOAG9A8AR02FWBAM,A72ON2HDM22OZ,car,16,hodgepodge,127
1773,Object held in hand,273.0,413.0,1449.0,527.0,3B9J25CZ38CTGU2VFEMUFAV23X4SC8,3M1CVSFP644WXJODTY603ZMZOFMQA2,A18R8GG33EVI6C,car,17,hodgepodge,1
1774,Object held in hand,314.0,275.0,1399.0,587.0,32K26U12EQNJDEPD95MAA3XRN19DVX,3V5Q80FXI1QFLFN7I81PK9AQ2Y832V,A1I66SKK9RFQSA,car,17,hodgepodge,7
1775,Object held in hand,401.0,123.0,1063.0,923.0,3BFF0DJK90BA2B4610HK4KV6RJ3STQ,39JEC7537Y0CV6HSZBW1FHBV5AKCVI,A1DRCYCS1YAPTR,car,17,hodgepodge,13
1776,Object held in hand,738.0,30.0,528.0,1019.0,3H5TOKO3ECILYSRJFMD9V7NMTVS46N,3WRFBPLXRENBA1C04RZ9CXDODUHN3Q,A1M1E62KXCDNL0,car,17,hodgepodge,19
1777,Object held in hand,734.0,388.0,487.0,498.0,30IRMPJWE2IZYDE6S23NDJ3EM4VKRQ,3L70J4KAZKL28AK8OC0G30F0503DAQ,A18R8GG33EVI6C,car,17,hodgepodge,25
1778,Object held in hand,555.0,284.0,867.0,507.0,3VP28W7DVQJXKI8J1863J9D8NPYFZD,3HHRAGRYXC4F7O1SMF0WIZGF3WT9O5,AKM6A2R4THEII,car,17,hodgepodge,31
1779,Object held in hand,639.0,123.0,827.0,448.0,3VAOOVPI42RZFL1B8IIS677U5CCLL5,3DH6GAKTY2O67TN7W03TXEGAW9KZYP,A32F420NFLF032,car,17,hodgepodge,37
1780,Object held in hand,673.0,173.0,888.0,351.0,3FULMHZ7PXWNNVCB22KQK3K8JV2M4A,3Y9N9SS8L2A2OPLNFXL6GS1UZPN3DU,A177149MJHLHUO,car,17,hodgepodge,43
1781,Object held in hand,495.0,0.0,1011.0,573.0,3GVPRXWRQKTYAZ43JLK5VMX1TO9I7B,382M9COHELERFPC6QCSR9J9FCEHEUF,A23K0YTNUJ0GKR,car,17,hodgepodge,49
1782,Object held in hand,625.0,208.0,914.0,423.0,3N3WJQXEMVPTEZF3YC0NRB8LZCML2H,3WETL7AQWX77KC6U0R3NIGD2M9L53M,A3E7ZJB271LWC4,car,17,hodgepodge,55
1783,Object held in hand,589.0,90.0,1130.0,733.0,3YKP7CX6H5EONRQXDBSO9ZTOYYS7BU,3YHH42UU5FEP59AI9R1BX7BS5NNL0H,APV5E6BOHVUG6,car,17,hodgepodge,61
1784,Object held in hand,512.0,436.0,886.0,429.0,3CIS7GGG78IOS5ED0ANPKZDT965EU6,3VE8AYVF8QWLN65PIKBSV9CQRPV8F4,A3NPSVXD85WT0J,car,17,hodgepodge,67
1785,Object held in hand,251.0,261.0,1355.0,597.0,3BVS8WK9R3ULCB7TW2WL0OJXCE6BIW,3EWIJTFFVS6BZ30QS5E7KCL8WQ30EQ,A3E7ZJB271LWC4,car,17,hodgepodge,73
1786,Object held in hand,564.0,210.0,895.0,666.0,3FCO4VKO07CMUU2HN2UEA7Z91V3E7Z,3R8YZBNQ9LHEEHQFMVUGT8K9N7D7QP,APV5E6BOHVUG6,car,17,hodgepodge,79
1787,Object held in hand,56.0,128.0,1192.0,542.0,3126F2F5GB2B006HJOOVATQU1P8PEG,3EFE17QCRG4NKMB4R85XFLO4JXMSHR,A1L5H5KX16J1LS,car,17,hodgepodge,85
1788,Object held in hand,690.0,314.0,556.0,288.0,3RDTX9JRU105ZYB0FRESITYYAYP97M,3HL8HNGX490L1BOZNCH6V571BVYF9L,A72ON2HDM22OZ,car,17,hodgepodge,91
1789,Object held in hand,739.0,405.0,400.0,244.0,30QQTY5GNNJ3JQZ3D29JEPLCNJVU7U,37ZHEEHM60LM7GKDOKIKG0RYDEN738,A1ECLPJ8TOEKJ3,car,17,hodgepodge,97
1790,Object held in hand,917.0,470.0,412.0,180.0,3NFWQRSHWHDXT1DEBGIEY2X2CZ2GFN,3Z4XG4ZF4CQ2NSWAIEHE1GCXVU78XB,A3E7ZJB271LWC4,car,17,hodgepodge,103
1791,Object held in hand,761.0,453.0,517.0,330.0,311HQEI8SVFK5PTDJP8RVH0RP1D7ZZ,3TVSS0C0E5Z6WCJ8B7WNQTUD05LWTU,APV5E6BOHVUG6,car,17,hodgepodge,109
1792,Object held in hand,534.0,240.0,453.0,215.0,33N1S8XHIPK6U3EBU9RIU79EMFFZ1W,3T3IWE1XGAM1CFNMZYXHY4CRC4GQTW,ADI3J1D1WQIO3,car,17,hodgepodge,115
1793,Object held in hand,683.0,214.0,554.0,321.0,3E6L1VR4YZLVW8O8Z39SMBKDIL26FE,3Q5C1WP23Q0BA9SFDNP4UNY5OP415N,A2WPHVMLLEV5ZB,car,17,hodgepodge,121
1794,Object held in hand,775.0,326.0,636.0,341.0,3VGZ74AYUJFQQPT4KESDQWCZFMCGCE,3TXD01ZLD8G9NNFD16GE0XXOZQ54UJ,A23K0YTNUJ0GKR,car,17,hodgepodge,127
1795,Object held in hand,730.0,285.0,1065.0,357.0,3OQQD2WO9L5G9G3GH9HFI5LLOMR3IV,3WT783CTPFGXMSJMUU51E5HO2IDCBL,A18R8GG33EVI6C,car,17,hodgepodge,133
1796,Object held in hand,557.0,186.0,719.0,637.0,3JU8CV4BSOBXCRJ6D2RRF5K85RHPON,3WLEIWSYHSGUFNU6XTQRO3B0L442HH,A23K0YTNUJ0GKR,car,18,hodgepodge,1
1797,Object held in hand,568.0,146.0,734.0,612.0,3MWOYZD5XYNX967TXNEZBGFD5CFNOO,3VFJCI1K43YXJBGGSDNA4B77IWARGP,A3E7ZJB271LWC4,car,18,hodgepodge,7
1798,Object held in hand,593.0,181.0,596.0,631.0,37J05LC5B0IAMJPJSG8R7FMXSE7JDN,33FBRBDW6SYEKULFRILRN3RNUC3C8X,A39J5RLVDTM6SM,car,18,hodgepodge,13
1799,Object held in hand,428.0,79.0,832.0,637.0,3CMV9YRYQ60TKVDB5X6FQSU21N4LJ0,3KOPY89HMC1FRBLFPT7HJQW749UJ3Y,A1L3AMVT1UIZPD,car,18,hodgepodge,19
1800,Object held in hand,313.0,0.0,791.0,679.0,3MGHRFQY3OO6IOJO24LZ2VH2BT4Y00,3OF2M9AATKNBNOYQSL22O61ZYU7ZKQ,A72ON2HDM22OZ,car,18,hodgepodge,25
1801,Object held in hand,0.0,0.0,866.0,843.0,3TLFH2L6ZCNHXCN87L2ED2I2TP3T2N,3YWRV122CWYA6O2FD96RH9DT1BG8U7,A2C7EYRPWL8B3L,car,18,hodgepodge,31
1802,Object held in hand,187.0,0.0,1150.0,1080.0,375VSR8FWZ8UN8DSS36X0YRRQDARZL,3JPSL1DZ5WYBUMBLD6EJZ5RUJ4HANH,A32F420NFLF032,car,18,hodgepodge,37
1803,Object held in hand,855.0,2.0,1065.0,1002.0,3GITHABAD1KJ2ZIOAPG243CA47LN2K,30MVJZJNHQC16DAV628RA3ZT42OJ91,AG8PCITDPLLKU,car,18,hodgepodge,43
1804,Object held in hand,1053.0,30.0,867.0,807.0,36FQTHX306Q6M8PABZPYWIH8TW6B3T,3VAR3R6G1T0FTJIIHNUII3L4JQ78OB,A3E7ZJB271LWC4,car,18,hodgepodge,49
1805,Object held in hand,1450.0,10.0,470.0,644.0,3S4TINXCD3MV8XIWUX9QKLFJON5BOR,3VZLGYJEYP9H7OXXR4HRE091U3XZXQ,A1N274L13ZKKI5,car,18,hodgepodge,55
1806,Object held in hand,1446.0,0.0,474.0,493.0,3IV1AEQ4EUCY5OTSB8XBLN8WHN6J8D,3HMIGG0U4P5RNXMKNA3GKUJ6X00Y86,APV5E6BOHVUG6,car,18,hodgepodge,61
1807,Object held in hand,902.0,0.0,596.0,520.0,371QPA24D5NA8R5COH208J8X1JTT1A,39OWYR0EPOQ02CW7VO9MUM0SK4QFYH,A2WPHVMLLEV5ZB,car,18,hodgepodge,67
1808,Object held in hand,651.0,6.0,629.0,677.0,3YKP7CX6H5EONRQXDBSO9ZTOYYU7BW,3KJYX6QCMDAZ3KNY93DN2LOQVU7VJT,A1L3AMVT1UIZPD,car,18,hodgepodge,73
1809,Object held in hand,646.0,81.0,688.0,766.0,3L84EBDQ4A1DB91B2IUQC7H0RC2KKY,3VNL7UK1XJI4LQXDLIMNM58D527TF5,A3E7ZJB271LWC4,car,18,hodgepodge,79
1810,Object held in hand,679.0,115.0,763.0,837.0,3BO3NEOQN3GGT121QOWP5DZRUWLAI0,3ZSY5X72N1ALBOXEGW0I9KG99I7ORF,A3E7ZJB271LWC4,car,18,hodgepodge,85
1811,Object held in hand,755.0,243.0,667.0,794.0,3O0M2G5VD918GBTHDTGLFHEOJW149Z,3BWI6RSP7K8PHE0AD4ZGZRVV4457ET,A3PRFA3M7OSCT5,car,18,hodgepodge,91
1812,Object held in hand,717.0,274.0,656.0,786.0,3EQPA8A387VDPKUFKYXOY750GWAZJV,33OOO72IVLKXIED3UGWMEZNA8OTCTP,A1L5H5KX16J1LS,car,18,hodgepodge,97
1813,Object held in hand,615.0,165.0,760.0,846.0,3S4TINXCD3MV8XIWUX9QKLFJON4OB3,3YMU66OBIR7KUH2DW8BGQ751VNIHGO,A2N887KY7OGA4C,car,18,hodgepodge,103
1814,Object held in hand,489.0,81.0,747.0,762.0,3HYV4299I3VQU870X7MKO7V4CFCE8P,3O6CYIULEH0LWPYXBCMXVPGFJJ5WUY,A2C7EYRPWL8B3L,car,18,hodgepodge,109
1815,Object held in hand,491.0,134.0,780.0,771.0,31YWE12TF3BV0UTYI7K6YWKGH1H7X4,31QTRG6Q2XCCTPL19R5R6GEWMACYP2,A2C7EYRPWL8B3L,car,18,hodgepodge,115
1816,Object held in hand,487.0,185.0,775.0,682.0,39RRBHZ0BX0MGFU91NB71VGUBJJVZE,3ZWFC4W1UY6R5BKLHTHSMQ7VHHVFRZ,A1L3AMVT1UIZPD,car,18,hodgepodge,121
1817,Object held in hand,469.0,188.0,676.0,616.0,3E9VAUV7CZD2J1H6U6ISR1TFKFFAY2,3SKEMFQBZ74W3SX3JV2PBM4VZLU8KO,A3GJ43NLKYZ7O,car,18,hodgepodge,127
1818,Object held in hand,403.0,134.0,713.0,687.0,3WA2XVDZFPG3QUOC4SPM4TZD6KL6EU,3ZAZR5XV05HT4QM208L40NORTLUCZM,A3S5AA4R3RIEEP,car,18,hodgepodge,133
