,HumanRecognition,HITId,AssignmentId,WorkerId,ca,no,tr,fr
845,Cat,371DNNCG571SJRPXN2BFNTV5FNA8TG,3JAOYWH7VM3713YV9NK4QICL73K9L7,A20SXG1DHDIDI7,cat,16,rzplus,19
846,Cat,379OL9DBTVDOEI71204SV6IVEVA9YV,3U5JL4WY5O814R986BR1K4WSSL44XI,A2H557RQ3T3LPX,cat,16,rzplus,37
847,Cat,3E9ZFLPWP1RSPEAU1YO3PLAPVF7IXL,3YW4XOSQKUKSVOIUEOXC2ZQLMKNU1F,A39FOF5RQ9CQAF,cat,16,rzplus,55
848,Cat,36FQTHX306Q6M8PABZPYWIH8TN6B3B,3OCHAWUVGSJMITYBR3EHRLLOMLKKX3,A3OLRWACCCCUTU,cat,17,rxplus,1
849,Cat,367O8HRHLJ7QLQPGMZGCWCJEBIF4SV,3570Y55XZTI6GCS268F4C704KOZGYZ,AQ0YWEW29GSIJ,cat,17,rxplus,19
850,Cat,3YZ7A3YHS8S8H9TG04ZM14PSBEL5SC,3LO69W1SU7CMGDL3NTQEIZY8BBQLGB,A12X8RUSITV7RU,cat,17,rxplus,37
851,None of the Above,3FULMHZ7PXWNNVCB22KQK3K8JTC4MY,30ZX6P7VFCUQ6TPWLTTC0GRFX582J3,AORRGKTLLKLU0,cat,17,rxplus,55
852,None of the Above,3T5ZXGO9EHNUB7YSFOHXV8HMUPCZQS,3HL8HNGX490L1BOZNCH6V571A699FB,A3E7ZJB271LWC4,cat,17,rzplus,1
853,Cat,3Z56AA6EL7Z12IGPLQD5H14MFKNM66,37Q970SNZI7CGBQQPJ2CNY8X1L0S1R,A3GR67CRG4SLB6,cat,17,rzplus,19
854,Cat,374UMBUHO8OUVUFA4ERKPFRO5EVCTQ,3TESA3PJ3596E5ZAY8POVHXU78YMM4,AQ0YWEW29GSIJ,cat,17,rzplus,37
855,Cat,35U0MRQMVM6AHBG2ZE0QLX9QRDYVOQ,3RU7GD8VPSSFX39SALD2OUQV43ASP3,A6Q9OJMLD25QV,cat,17,rzplus,55
856,Cat,3XT3KXP252XF6ZQY0BFDP8X5Y4S6IL,3PW9OPU9PUJJBC9SV4N6WGVT06N21B,AF2RVFRGP7GXX,cat,18,rxplus,1
857,Cat,3UYRNV2KJWYUOEKDQ6P3EUPDQ538NU,3NPI0JQDAS4GC3M7ZLISYZMH6D4PTN,A1R8I1H63TWK79,cat,18,rxplus,19
858,Cat,3PMR2DOWPR0PFOR5A334319MXYI545,3BEFOD78WASQAFA4S4PS9NGULC8M4U,A3GJ43NLKYZ7O,cat,18,rxplus,37
859,Cat,3DFYDSXB3ZZW3L05EBYGHFQLEC5JUW,3TS1AR6UQUDHNS068FJMH9GVFEJF7Z,AORRGKTLLKLU0,cat,18,rxplus,55
860,None of the Above,3TC2K6WKAJ1YZSVK4NRJM6MFFAS28D,3HPZF4IVNQSTZ0CX4MJLMGFPM27CYX,A3E7ZJB271LWC4,cat,18,rzplus,1
861,Cat,3SR6AEG6X8SHTOPK0CSK8NGJX8HYH9,30IQTZXKAO5K53R7NA4Z816FB8WX01,A3PIU3R3IE6VDW,cat,18,rzplus,19
862,Cat,3A9LA2FRXVDSTJZAVG6IP99AV2OHXN,3WMINLGALF2S3IEUOG55JUXIJDBCAY,AQ0YWEW29GSIJ,cat,18,rzplus,37
863,Cat,31J7RYEC0OPMPEX7F809MSYG74ML1A,3TMSXRD2XAZ5NS7Z9OCDKNBI70Z1WM,A39FOF5RQ9CQAF,cat,18,rzplus,55
864,Cat,3QD8LUVX50XGDQFFUE590C6KQML5X4,3I3WADAZ9U3W61ZGJPNF6JBDDRMO5J,AF2RVFRGP7GXX,cat,19,rxplus,1
865,Cat,36FFXPMSUCN5ZALIUPJM6WIHJYYHOX,3DYGAII7PP73KNUFIHOXTUBUM65QPA,AQ0YWEW29GSIJ,cat,19,rxplus,19
866,Cat,3SSN80MU9FNJV90I119F21P2NJHXKW,3E13VNJ1NRUNMXNUK78YJW2ASJF1IH,A3GJ43NLKYZ7O,cat,19,rxplus,37
867,Cat,3UZUVSO3QAU5FX94R8W3TPWZWI6EME,31HQ4X3T3W9P6IUUITKV7DHBZOGLSV,AORRGKTLLKLU0,cat,19,rxplus,55
868,Cat,3OND0WXMIZEJNJ8T0BGQ1KO3FW8EH6,3QECW5O0KL0CJT4OF69E0TH0FJ45TU,A3E7ZJB271LWC4,cat,19,rzplus,1
869,Cat,36FQTHX306Q6M8PABZPYWIH8TUI3BT,3S4AW7T80FH64XSJSSOD9A15LB7L4O,A20SXG1DHDIDI7,cat,19,rzplus,19
870,Cat,388CL5C1SMMXTPILHX3UEFENOTEHL1,3M81GAB8A4I1GTT5ZC6WYA6559IBQG,A3AJR1PM02424Y,cat,19,rzplus,37
871,Cat,3JY0Q5X06M537199M0OWGNXEDCJGGZ,3P529IW9K2KG2DP8C9KW0EYWA3EFL8,A39FOF5RQ9CQAF,cat,19,rzplus,55
872,Cat,3TY2U1TECA9NP5PB2CU2ADHAXP1JJG,379J5II41SFOWZPCHY0QIWDWVFKELX,AF2RVFRGP7GXX,cat,20,rxplus,1
873,Cat,30Z7M1Q8V1JN4VQOH2KYSO5DRY48AA,38SKSKU7R5W0C4RYDHQH3BBOQMPIL3,A1R8I1H63TWK79,cat,20,rxplus,19
874,Cat,375VSR8FWZ8UN8DSS36X0YRRQB9ZRO,3PDJHANYK9FIXOD7KV2UEGSC0HE6HP,A3GJ43NLKYZ7O,cat,20,rxplus,37
875,None of the Above,3TY2U1TECA9NP5PB2CU2ADHAXW7JJ0,3BEFOD78WASQAFA4S4PS9NGULDSM4G,A1F6MWP9A0XLJQ,cat,20,rxplus,55
876,None of the Above,3RZS0FBRXN9W32M3NXI0K5QRGB5CPG,3QHK8ZVMIQHQPWDS77Y0HO7BV23LB7,A3E7ZJB271LWC4,cat,20,rzplus,1
877,Cat,3BC9H1KCZXBZQEK9VBEK9QQ6CWUWY7,32AT8R96GP8SP8HOR7CWY0DUCIXSUQ,A3GR67CRG4SLB6,cat,20,rzplus,19
878,Cat,3ZLW647WBOUCYVPES6WNVPE4ZO532R,35L9RVQFCSH3ZZ38GD0XUM6S373UHU,A094612415T5EHTYKXTQ,cat,20,rzplus,37
879,Cat,3OREP8RUU5A7GK1Y6EWIFC6HXZRBGD,3QHK8ZVMIQHQPWDS77Y0HO7BV5KBLK,A39FOF5RQ9CQAF,cat,20,rzplus,55
880,Cat,34O39PNDL97Y5AACMPQUEGKOZ1MBRF,3KB8R4ZV1I6A34ZRWG1K4W23W1KGBS,AF2RVFRGP7GXX,cat,21,rxplus,1
881,Cat,3ZUE82NE1D0I0M7WSI6Q6PG4OEHF8U,3ATTHHXXWENVCY8NR0T5E56BXVYIXO,A1R8I1H63TWK79,cat,21,rxplus,19
882,Cat,3P4ZBJFX3Y2TQN3EQLMWK5JQ6LUFWJ,31QTRG6Q2XCCTPL19R5R6GEWLIIPYE,A3GJ43NLKYZ7O,cat,21,rxplus,37
883,Cat,3BAKUKE4AKBXSCSKKSX5847FDW11R6,3KWTYT08742O0GWJ6X7NE27JL435L8,AORRGKTLLKLU0,cat,21,rxplus,55
884,Cat,3A3KKYU7Q6GZWXVVC8Q9FV3Z3MBWMC,3QBD8R3Z25IEAIVG5K451R5ZGFRO4L,A3E7ZJB271LWC4,cat,21,rzplus,1
885,Cat,3Q9SPIIRXMLYUWM6F504648Z95RWAX,3CP1TO84PX0IZUABWRPIZ68AF7E25O,A10IUXCZBNYUXC,cat,21,rzplus,19
886,None of the Above,3PA41K45WQ3QRLR7WGAP4JYDF0J7PN,3L4D84MIL3RULJSE4EWJNKXHMSAHJS,A2H557RQ3T3LPX,cat,21,rzplus,37
887,Cat,302U8RURK20SZQGQYZ0D689L13TVNB,3OE22WJIGMNGCS2BZ3NR30YTUWIQU9,A39FOF5RQ9CQAF,cat,21,rzplus,55
888,Cat,368IUKXGB877NLD2D65XY5YHKIN6PX,3LUY3GC633ZTE5P0MIFRT3UZE267PR,AF2RVFRGP7GXX,cat,22,rxplus,1
889,Cat,3XDSWAMB35RH3ENINAXPKAG1L7BCQR,3VHP9MDGRRJNZ9V2ZWRXXV89GLICFP,AQ0YWEW29GSIJ,cat,22,rxplus,19
890,Cat,3EQPA8A387VDPKUFKYXOY750GUFZJW,3I2PTA7R3XT29WXZ5PJPXDPVSZTKQ3,A3GJ43NLKYZ7O,cat,22,rxplus,37
891,Cat,35F6NGNVNBIOJDKEDXJ99TZA43Y7TM,3JJVG1YBEFWCN7A7FKIT0ZBE9AUB5W,AORRGKTLLKLU0,cat,22,rxplus,55
892,Cat,3NZ1E5QA72090NCEPIDRBFFS7Q45BG,3MX2NQ3YCDTJ0AD8KGABPW26SFQX53,A3E7ZJB271LWC4,cat,22,rzplus,1
893,Cat,3XU9MCX6WRB4HXAG3WXJDNHK52KR2I,3IXQG4FA2XXVOUCJIAVACFGGV92B9I,A3PIU3R3IE6VDW,cat,22,rzplus,19
894,Cat,3IH9TRB0GEYKZDP1U53WUC6OQ0OI1P,3TE22NPXPFBA6PLYM0PWNTZUZQY442,AQ0YWEW29GSIJ,cat,22,rzplus,37
895,Cat,388CL5C1SMMXTPILHX3UEFENOTILH9,3MRNMEIQW95J4TBCL3P6CEVBYQVDLS,A39FOF5RQ9CQAF,cat,22,rzplus,55
896,Cat,3FHTJGYT9QZ9KE28PJEJAWB6EWQGP9,388U7OUMFB00875VEBY7JJKR76O0RC,AF2RVFRGP7GXX,cat,23,rxplus,1
897,Cat,3HEA4ZVWWGL7B7V5O8ME8TF0XU255Z,3ATPCQ38JC956LFZK8NUGLP1MTOAYJ,A1R8I1H63TWK79,cat,23,rxplus,19
898,Cat,3G4VVJO6Q2FEM0YRFAZY8O3ZLK8PK0,3R8YZBNQ9LHEEHQFMVUGT8K9MEN7QC,AJ7JFYKBG85ZV,cat,23,rxplus,37
899,Cat,3RWO3EJEMK8CGZC570TG3970CED1PE,3VNL7UK1XJI4LQXDLIMNM58D4B8FT9,AORRGKTLLKLU0,cat,23,rxplus,55
900,None of the Above,3TX9T2ZCCC0ZV4UERXG3NXZ8IQTWZT,3QEMNNSB21YKP8MAH9OWT9DA33B7DS,A3E7ZJB271LWC4,cat,23,rzplus,1
901,Cat,3MD8CKRQ02M4NT8OAH3BC4317D6RJ5,3UWN2HHPU24FUIXFU60AK5L04M8SN2,A20SXG1DHDIDI7,cat,23,rzplus,19
902,Cat,3H1C3QRA14IS6BXDEJ2PQTRN248CE0,3IHR8NYAMB0WVI7HKKHKQRAPQLQ4PN,A094612415T5EHTYKXTQ,cat,23,rzplus,37
903,Cat,3YGYP13654806JZ9PFV35BKIGXGNRA,3CFVK00FWPKKJKWXBGHS68LJH496LU,A39FOF5RQ9CQAF,cat,23,rzplus,55
904,Cat,3UV0D2KX2PIHHLKUGFGDPD0ZMLU4F7,3R9WASFE23F0726CRAB58T9UMPZZFB,A3OLRWACCCCUTU,cat,24,rxplus,1
905,Cat,36FQTHX306Q6M8PABZPYWIH8TUX3B8,37KGEN7NJ7PIKBT0I498TPLKHAKPPJ,A23UXKTVERRXNK,cat,24,rxplus,19
906,Cat,3ICOHX7EOFA8CJ2X2395VSPMTF10EL,337RC3OW0915YABYCOP0I01IYRDLV1,A3GJ43NLKYZ7O,cat,24,rxplus,37
907,Duck,3H5TOKO3ECILYSRJFMD9V7NMTTX46O,3VBEN272MOY9KQGT72NFULC3371SG3,AORRGKTLLKLU0,cat,24,rxplus,55
908,Cat,31KSVEGZ47RQTD8NHGMQ1UX999AWR0,337RC3OW0915YABYCOP0I01IYUHLVB,A3E7ZJB271LWC4,cat,24,rzplus,1
909,Cat,3XH7ZM9YY5TFHHVFO5CYNAPYB8UR9A,3KGTPGBS61KZK90QXSXQ7I0QEO6U2X,A10IUXCZBNYUXC,cat,24,rzplus,19
910,Cat,382GHPVPIVQM1941WKFBO4B2J2134N,3U84XHCDIGCQ9M9N7TFMHPC30KQ4Z1,A1H0QGA8A42RDD,cat,24,rzplus,37
911,Cat,3HEADTGN3SRDEO8IR6HUFSEV20IVRZ,3DYGAII7PP73KNUFIHOXTUBUMFMQP9,A39FOF5RQ9CQAF,cat,24,rzplus,55
912,Cat,3MD8CKRQ02M4NT8OAH3BC43176VRJG,3A0EX8ZRNCNAPVKRQMNQBW971X8BYJ,AF2RVFRGP7GXX,cat,25,rxplus,1
913,Cat,3T2HW4QDVY6BBF6W68M3YFQCB77C95,3GFK2QRXXDG4BA8IABEPNDOZJ7L5W7,A1R8I1H63TWK79,cat,25,rxplus,19
914,Cat,3Q7TKIAPPW9GH9DJV1K4NUZPW1ALDL,3LKC68YZ3E2QJKE0FQAOWJOQ04DWOU,A13OOAT2ORKH6V,cat,25,rxplus,37
915,Cat,3IKDQS3DRHZ4MGZZA2SGB8PFUX9CI3,3URFVVM169HPQK32MZ64UTAXZU5UZZ,AORRGKTLLKLU0,cat,25,rxplus,55
916,Cat,372AGES0J745IDDDRLIC3DBGIBHRXP,3PJ71Z61R81UBWURGD2L63379WS194,A3E7ZJB271LWC4,cat,25,rzplus,1
917,Cat,3VMV5CHJ0BE7C6VF60N3F6C336MTGG,39LOEL67OW4Q7UPWYPAQU0NTNBB833,A20SXG1DHDIDI7,cat,25,rzplus,19
918,Cat,3Z33IC0JD3L7AOCWXPH8O7E1WE89VM,3Z7EFSHGNDD4ZVMNZQXJ328GKX8CXO,A3AJR1PM02424Y,cat,25,rzplus,37
919,Cat,322ZSN9Z6JJR0Q2VBZL26HF0D1IT4Y,3QBD8R3Z25IEAIVG5K451R5ZGI7O47,A39FOF5RQ9CQAF,cat,25,rzplus,55
920,Cat,32CXT5U15J27J44MN71PSPH7YU58UH,3C44YUNSI5O9VEQADVIDTV4V0DJDP0,AF2RVFRGP7GXX,cat,26,rxplus,1
921,Cat,3FBEFUUYSN400H70ONN08A9ML3EA6Q,3NXNZ5RS1EW8MI9T5TJU7DUKCCV970,A1R8I1H63TWK79,cat,26,rxplus,19
922,Cat,3TFJJUELTKO0BVLXLZ7OOSIY5182CE,3QBD8R3Z25IEAIVG5K451R5ZGBFO41,AJ7JFYKBG85ZV,cat,26,rxplus,37
923,Cat,3PKJ68EHEQVRYZULECRHY01VK43JHV,32Z9ZLUT1PJ8MUJBKROOVGE3LI0HOJ,AORRGKTLLKLU0,cat,26,rxplus,55
924,Cat,36AZSFEY07ZQYHRTV9V4FD9RKE6BVT,3U0SRXB7CH43T3X2FH05UVG4IJ5NRN,A3E7ZJB271LWC4,cat,26,rzplus,1
925,Cat,3PIOQ99R81LSMBRQT9Q8AM72NWFNU9,3X4JMASXCQ8DS0O6IECHJ4FNS5H0B4,A10IUXCZBNYUXC,cat,26,rzplus,19
926,Cat,3NSCTNUR32M4HD7MJ4DVG4VMP8O5AQ,33F859I56ACO30U2GMJ2PWE4EMXBHV,A094612415T5EHTYKXTQ,cat,26,rzplus,37
927,Cat,35F6NGNVNBIOJDKEDXJ99TZA438T7I,3VHP9MDGRRJNZ9V2ZWRXXV89GUXCFM,A39FOF5RQ9CQAF,cat,26,rzplus,55
928,Cat,3OREP8RUU5A7GK1Y6EWIFC6HXSBBGJ,32Q90QCQ1WKDCT7UWYOP3W0H6F9KEU,A3OLRWACCCCUTU,cat,27,rxplus,1
929,Cat,3JMQI2OLG24659G47E0J0M3E1W0NDF,3GS6S824SUW81ZEOEBABHUOLASMWNP,A23UXKTVERRXNK,cat,27,rxplus,19
930,Cat,3FK4G712O0Z9NBRRC0CUUFZKPYSSS0,3PM8NZGV82F8TWW648YEN7XXO8AQX0,A3GJ43NLKYZ7O,cat,27,rxplus,37
931,Cat,3CESM1J3FL2X7UA3PSJSQZ6DDMW6WC,3ERMJ6L4D2RNT2SNU2NZCZ04CFT7MW,AORRGKTLLKLU0,cat,27,rxplus,55
932,Cat,3BPP3MA3UFJL9FRJRWVOTCHAWDHELD,3VA45EW49RMXIJYXI2L33TYW4VH1OL,A3E7ZJB271LWC4,cat,27,rzplus,1
933,Cat,3LB1BGHFM5V7YXGF0699M6J782CYTJ,3TUI152ZZFM03VBDXFD7SYTWJXJQ14,A20SXG1DHDIDI7,cat,27,rzplus,19
934,Cat,37ZQELHER3X993MHK7ZMJCQ8AADNMI,39K0FND3ALE5C4QL15ZJMQ2UDRGMAR,AQ0YWEW29GSIJ,cat,27,rzplus,37
935,Cat,3LOJFQ4BP0E5X3V1A1838UMA71KDKP,3PXX5PX6L1X9TDMOAG9A8AR01TKBA1,A39FOF5RQ9CQAF,cat,27,rzplus,55
936,Cat,3J9UN9O9K6RGNZOPG4KWS82EYGVJ09,33M4IA01QK085XB6HNNESX72HDFXRA,AF2RVFRGP7GXX,cat,28,rxplus,1
937,Cat,3ULIZ0H1WD48NPUMNLK2532JLEX51H,3NPFYT4IZG3HG72S1CT2TTTVII6XGB,AQ0YWEW29GSIJ,cat,28,rxplus,19
938,Cat,3OJX0UFJ1267X9NWSZ73SLCII7OU97,30JNVC0ORDJB76WRZ4GSKL930ISQH8,A3GJ43NLKYZ7O,cat,28,rxplus,37
939,Cat,3XT3KXP252XF6ZQY0BFDP8X5YBYI6H,320DUZ38GBLGLNX3K8E12KLG7OFGJ2,AORRGKTLLKLU0,cat,28,rxplus,55
940,Cat,3J94SKDELLO2FKAY3E4X653SABG5DN,3BV8HQ2ZZ003N15TEPS2XU58NPUA6U,A3E7ZJB271LWC4,cat,28,rzplus,1
941,Cat,3QTFNPMJD9H98AL0ZWPGREMHPEUNZY,3W2LOLRXLFE2LXCZI48P23Z0OPPRKD,AVIPOL2XSM41P,cat,28,rzplus,19
942,Cat,366FYU4PUJOAP9916WJNEC4V7DHEKF,39GHHAVOMJQ0974JP7C0TVODHMK4JN,A094612415T5EHTYKXTQ,cat,28,rzplus,37
943,Cat,3X2LT8FDIZHKB8TRI7GQAD24JHW8WA,3OLQQLKKNWOI191CEDOD2H04UDWEJP,A39FOF5RQ9CQAF,cat,28,rzplus,55
944,Cat,334ZEL5JY9EUPJZY5JVLAAPJS2OOSK,3GFK2QRXXDG4BA8IABEPNDOZGTI5W9,A3OLRWACCCCUTU,cat,29,rxplus,1
945,Cat,3L1EFR8WXW4IERQ6XAC46LBF8KZF9J,34J10VATJJXB317B5MYDKXAI0S9QIX,A1R8I1H63TWK79,cat,29,rxplus,19
946,Cat,3A3KKYU7Q6GZWXVVC8Q9FV3Z3M6WM7,37Q970SNZI7CGBQQPJ2CNY8X1GB1S1,AJ7JFYKBG85ZV,cat,29,rxplus,37
947,Cat,3QMELQS6Z8ASZYTHQY9M30YWL7H6R9,373ERPL3YS71OG2MCDMH3UMW7ZOTRN,AORRGKTLLKLU0,cat,29,rxplus,55
948,Cat,3YOAVL4CB3GNM2BUHRAKS5GHYXV4ZG,3UWN2HHPU24FUIXFU60AK5L04LMSNE,A3E7ZJB271LWC4,cat,29,rzplus,1
949,Cat,3W5PY7V3VS6DKUKAOCV5K0WYA0LYJE,3M0NZ3JDP5X855DNLYYWMHIH0GAZ5Q,A20SXG1DHDIDI7,cat,29,rzplus,19
950,Cat,3OB6JN3AATOUO1E9DEG3SWVIB72MR5,3VFJCI1K43YXJBGGSDNA4B77H8BRGD,A3AJR1PM02424Y,cat,29,rzplus,37
951,Cat,3IKDQS3DRHZ4MGZZA2SGB8PFUXJICJ,3NLZY2D53TODT2FHQPVQCD2AH5MQLC,A39FOF5RQ9CQAF,cat,29,rzplus,55
952,Cat,3C8QQOM6KS0XPKT5NFLFERF2OZHLI8,39U1BHVTDPQ95EHK1NLLLWJGY3W3TE,A2S96ZZ70YFPSK,cat,30,rxplus,1
953,Cat,3PUV2Q8SW73440R74OVA9R3KK7MDBG,3ZGVPD4G6XGAQ7ODMUGUPXOVGCCTZD,A23UXKTVERRXNK,cat,30,rxplus,19
954,Cat,302OLP89E26PGYG1YE03UA1WHPZACS,320DUZ38GBLGLNX3K8E12KLG7NMGJ7,A3GJ43NLKYZ7O,cat,30,rxplus,37
955,Cat,3EKTG13I0X2JL3JW8UJ76KMJ5F7ML9,3TR2532VITTEOU8X8V5FQT8RDAC6JQ,AORRGKTLLKLU0,cat,30,rxplus,55
956,Cat,3Z56AA6EL7Z12IGPLQD5H14MFKJM62,3CFJTT4SXXP1XJ2W9NP7K6TNV8I7IT,A3E7ZJB271LWC4,cat,30,rzplus,1
957,Cat,3CVDZS289KZXLB90MJG9B7HZ8JQMF9,3NL0RFNU0JMVKRA17SCCUAOQWBXK4F,A3PIU3R3IE6VDW,cat,30,rzplus,19
958,Cat,3FDWKV9VDQ1M4T6QH8B8X7I2I66MU9,3A4TN5196OH7D5M8UMFX0GKMW7MHCX,A3AJR1PM02424Y,cat,30,rzplus,37
959,Cat,308KJXFUKU562FICK0VTJK105BETA9,3HL8HNGX490L1BOZNCH6V571A9U9F2,A39FOF5RQ9CQAF,cat,30,rzplus,55
960,Cup,3ZUE82NE1D0I0M7WSI6Q6PG4O7Q8FI,3NXNZ5RS1EW8MI9T5TJU7DUK9YU792,A3OLRWACCCCUTU,cup,1,rxplus,1
961,Mug,3UOMW19E7G5SAS4K3I9MMZLAPBOC5E,3NAPMVF0Z0EXMYOUKK4FXQM666M727,AQ0YWEW29GSIJ,cup,1,rxplus,19
962,None of the Above,32K26U12EQNJDEPD95MAA3XRNZCVDE,3ZSANO2JCJ636QKYWIHXC0CR2R0FSO,AIZUOHKQT14OM,cup,1,rxplus,37
963,Cup,37VUR2VJ7DOTMA312V7AJ98TDVY1C0,36NEMU28XJC2JHTO2AVB4FZL562MWD,AORRGKTLLKLU0,cup,1,rxplus,55
964,Cup,39WSF6KUW5KTF0UG4OBGLTL4RIMEOU,3F6HPJW4JHZCCDPVSSCRP6LNZ3VW2A,A3E7ZJB271LWC4,cup,1,rzplus,1
965,Cup,38RHULDVA1ED0E54RTSHN2WIMDWWI1,378XPAWRUGCJGL0UGQ1RUXVDWHCIAL,AVIPOL2XSM41P,cup,1,rzplus,19
966,Cup,3QE4DGPGCUANVLGPRZMV7Y0BN764GW,3AUQQEL7U9SS1EMCNV3HKG9UVYF0VU,A2H557RQ3T3LPX,cup,1,rzplus,37
967,Mug,3MD8CKRQ02M4NT8OAH3BC4317DBRJA,3JZQSN0I3U90GLB71INGNMTOEMQFG0,A39FOF5RQ9CQAF,cup,1,rzplus,55
968,Cup,362E9TQF3KPH3SF4COOZ1ZAUSIVIGZ,3CFJTT4SXXP1XJ2W9NP7K6TNSOBI7Q,AF2RVFRGP7GXX,cup,2,rxplus,1
969,Cup,3IYI9285XVZ0HRJ5SKDGN94F7CJCJ0,36V4Q8R5ZOZXZKX2Q1W5CQHZH1TMQ9,AQ0YWEW29GSIJ,cup,2,rxplus,19
970,Cup,3TLFH2L6ZCNHXCN87L2ED2I2TN7T2N,37FMASSAYGQOZV5MM41NP8FJEV3BI7,A3GJ43NLKYZ7O,cup,2,rxplus,37
971,Ball,3TUOHPJXZKWAQ9UZQFSIQCJXAQUWXV,3ZPBJO59KT0HIXSMUIA8KM24H4UHDN,A1SVY6OLOUWIOZ,cup,2,rxplus,55
972,Cup,37VHPF5VZF2BXANM1GGPYJV1R15C8W,3VE8AYVF8QWLN65PIKBSV9CQQ0T8FN,A3E7ZJB271LWC4,cup,2,rzplus,1
973,Cup,3OKP4QVBQ5W2XAW600WMK1MBFH1GAI,336KAV9KYURG1IKV7TUFA363AC9Y2R,A3PIU3R3IE6VDW,cup,2,rzplus,19
974,Cup,3EQVJH0T53KLC2QQQ65L06O4I60HT4,3VP0C6EFSKV4P2EIBSI76L08H8O6MJ,AQ0YWEW29GSIJ,cup,2,rzplus,37
975,Cup,3PCPFX4U53PO6Q7SECNQSG14IKSQF5,3NAPMVF0Z0EXMYOUKK4FXQM66F2725,A39FOF5RQ9CQAF,cup,2,rzplus,55
976,Cup,3J94SKDELLO2FKAY3E4X653SA49D5A,3K3R2QNK8F2AKTLPI1C5H584H9WU9W,AF2RVFRGP7GXX,cup,3,rxplus,1
977,Cup,386T3MLZMQUR3IS6P0N53IT0ICS80J,32SCWG5HIL3AA5BV38AZNPU3M5TP6C,AQ0YWEW29GSIJ,cup,3,rxplus,19
978,Cup,3MDKGGG62TM5FD69UNEH3FZE9S9T64,30ZX6P7VFCUQ6TPWLTTC0GRFX38J2G,A13OOAT2ORKH6V,cup,3,rxplus,37
979,Cup,3IZPORCT2I88WNDYMH0Q0RNMULXHRL,3W92K5RLWYGRWL8DK19T1B5LC29V5L,AORRGKTLLKLU0,cup,3,rxplus,55
980,Cup,36818Z1KW6C13YKI5LP217X2BCSA30,339ANSOTR91PSY9GSHEGOBY91SJIKB,A3E7ZJB271LWC4,cup,3,rzplus,1
981,Cup,3IQ9O0AYX9YL8X1AWON60IPJIJETI8,3U8YCDAGXTF0W6QV1W97ETAME5B0Q9,A20SXG1DHDIDI7,cup,3,rzplus,19
982,Cup,3IKMEYR0MZUIUTXLDCOMCBV6AARK2J,30H4UDGLT6HCZ8WNQOHGCLRPCCAPM2,A094612415T5EHTYKXTQ,cup,3,rzplus,37
983,Cup,335VBRUREMZQ8DQA2ZSYO3QFWJ9E9P,3X4JMASXCQ8DS0O6IECHJ4FNS78B0A,A39FOF5RQ9CQAF,cup,3,rzplus,55
984,Cup,3NZ1E5QA72090NCEPIDRBFFS7JXB51,3JAOYWH7VM3713YV9NK4QICL4IXL9N,A3OLRWACCCCUTU,cup,4,rxplus,1
985,Cup,3EPG8DX9MNPB4HDO8NVS6ZKHOU35PL,3RYC5T2D77S3WO9FVWDXYKLZIS8PRB,AQ0YWEW29GSIJ,cup,4,rxplus,19
986,Cup,3WKGUBL7T2L3HDUQ2QJBKQ5JJOHL48,3EJJQNKU9V4BJ7BRCJ5SPBJ8W3KHRO,AJ7JFYKBG85ZV,cup,4,rxplus,37
987,Cup,31J7RYEC0OPMPEX7F809MSYG74C1LG,3Z4AIRP3CACKCSCPJT8ZM6PPGXJ1XJ,AORRGKTLLKLU0,cup,4,rxplus,55
988,Cup,344M16OZLLEBXFU439B364LZ18HENF,3HYA4D452VIA1R30232RLIZN402F2S,A3E7ZJB271LWC4,cup,4,rzplus,1
989,Cup,3TX9T2ZCCC0ZV4UERXG3NXZ8IQYWZY,3MX2NQ3YCDTJ0AD8KGABPW26SGH5X4,A3GJ43NLKYZ7O,cup,4,rzplus,19
990,Mug,3CIS7GGG78IOS5ED0ANPKZDT94FEUC,3CP1TO84PX0IZUABWRPIZ68AF7I25S,A3AJR1PM02424Y,cup,4,rzplus,37
991,Cup,3I4E7AFQ3NYH38LGE686CJ4JVY8TJP,3FTYUGLFSYK5248RTG9ZVPZEC0Y5DZ,A39FOF5RQ9CQAF,cup,4,rzplus,55
992,Cup,3IJ95K7NE0B9HTQV941R676BEHPGND,3QAPZX2QN8CJ4NOAZLJ6IBCJVEE205,A3OLRWACCCCUTU,cup,5,rxplus,1
993,Cup,3IHWR4LC8GC2AD9MTQCB9MTW4698IE,3LRKMWOKB9GG68U03FWYOAF5GZYZ2Q,AQ0YWEW29GSIJ,cup,5,rxplus,19
994,Cup,34ZTTGSNK0N8KMYY92BQV1DHYZQQHO,3E13VNJ1NRUNMXNUK78YJW2ASI5I1M,A13OOAT2ORKH6V,cup,5,rxplus,37
995,Cup,32FESTC2OKP9V7UZ4JHUUBDQOSWCUB,3JC6VJ2SAFI74X5F96IX5OR8RSGA57,AORRGKTLLKLU0,cup,5,rxplus,55
996,Cup,3AQN9REUUIF0H8KIEG9UH21L5GKDYB,3DI28L7YXEDB6SL8OOI7YH4I0TBE1U,A3E7ZJB271LWC4,cup,5,rzplus,1
997,Cup,3M47JKRKD00MHTELRP3MCJ3RVFZ683,39ZSFO5CACVZQ5YY4D3I6ZM7GZMJU3,A3LRG7LUVGYEAF,cup,5,rzplus,19
